인보이스 번호,5515253163,
인보이스 날짜,2026-02-28,
마감일,2026-03-30,
결제 ID,4907-3667-0302,
결제 계정 ID,01DA80-8E7EBE-D7F984,
통화,KRW,
환율,"1,430.08",
총 청구 금액,"₩586,249,568",
결제 계정 이름,결제 계정 ID,프로젝트 이름,프로젝트 ID,프로젝트 계층 구조,서비스 설명,서비스 ID,SKU 설명,SKU ID,소비 모델 설명,크레딧 유형,비용 유형,사용량 시작일,사용량 종료일,사용량,사용량 단위,반올림되지 않은 비용(₩),비용(₩)
samsung-nexshop,01671A-80224F-55DE18,samsung-nexshop - project,maps-int-46915648,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.003,gibibyte month,0.000000,0
samsung-nexshop,01671A-80224F-55DE18,samsung-nexshop - project,maps-int-46915648,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.032,gibibyte month,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.014,gibibyte month,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.297,gibibyte month,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete (included with Places Details) - Per Session,E9C9-934B-DDB1,Default,,사용량,2026-01-31,2026-02-27,"1,966",sessions,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.008,gibibyte month,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.117,gibibyte month,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.021,gibibyte month,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.281,gibibyte month,0.000000,0
samsung-visitin,0105E5-0B098D-4C2136,samsung-visitin,samsung-visitin,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.012,gibibyte month,0.000000,0
samsung-visitin,0105E5-0B098D-4C2136,samsung-visitin,samsung-visitin,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.056,gibibyte month,0.000000,0
sandbox,01B001-3C0954-7024DD,sandbox - project,sandbox-project-301805,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.003,gibibyte month,0.000000,0
sandbox,01B001-3C0954-7024DD,sandbox - project,sandbox-project-301805,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.044,gibibyte month,0.000000,0
seavantage,012E9C-62FE95-B212A6,seavantage - project,maps-asset-59943897,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.007,gibibyte month,0.000000,0
seavantage,012E9C-62FE95-B212A6,seavantage - project,maps-asset-59943897,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.105,gibibyte month,0.000000,0
sk-planet-hotel,01B4A4-FAD1F0-ADD258,sk-planet-hotel - project,sk-planet-hotel-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.004,gibibyte month,0.000000,0
sk-planet-hotel,01B4A4-FAD1F0-ADD258,sk-planet-hotel - project,sk-planet-hotel-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.066,gibibyte month,0.000000,0
ulsan_fire_department,01447C-D22B22-8A5185,smart disaster response system,disco-axis-372406,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.003,gibibyte month,0.000000,0
ulsan_fire_department,01447C-D22B22-8A5185,smart disaster response system,disco-axis-372406,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.031,gibibyte month,0.000000,0
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.004,gibibyte month,0.000000,0
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.104,gibibyte month,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.01,gibibyte month,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.144,gibibyte month,0.000000,0
station3,01AA42-DD39C7-963C0E,station3 - project,station3-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.004,gibibyte month,0.000000,0
station3,01AA42-DD39C7-963C0E,station3 - project,station3-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.075,gibibyte month,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.006,gibibyte month,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.13,gibibyte month,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.004,gibibyte month,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.013,gibibyte month,0.000000,0
triphos,015308-53F293-DC5851,triphos - project,maps-asset-13115146,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.005,gibibyte month,0.000000,0
triphos,015308-53F293-DC5851,triphos - project,maps-asset-13115146,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.09,gibibyte month,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.009,gibibyte month,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.121,gibibyte month,0.000000,0
Visang,0181E3-ADBFEC-44869E,visang-maps-project,visang-maps-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.003,gibibyte month,0.000000,0
Visang,0181E3-ADBFEC-44869E,visang-maps-project,visang-maps-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.013,gibibyte month,0.000000,0
webtour,0157E8-7C6094-535293,webtour - project,webtour-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-01-31,2026-02-28,0.007,gibibyte month,0.000000,0
webtour,0157E8-7C6094-535293,webtour - project,webtour-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-01-31,2026-02-28,0.108,gibibyte month,0.000000,0
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,,RESELLER_MARGIN,사용량,2026-01-31,2026-01-31,,,-0.000001,-0
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-0.000237,-0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Tokyo,1845-1496-2891,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.000251,-0
etc,01E541-1BB125-2312C6,SPH-BIGDATA,sph-bigdata,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.002820,-0
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,SPH-AgentSpace,sph-agentspace,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.020120,-0
git-kia-motors,014168-C030CA-B4BB88,git-kia-motors - project,git-kia-motors-project,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.027850,-0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.042018,-0
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,SPH-AgentSpace,sph-agentspace,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-0.180845,-0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-4.760179,-5
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Artifact Registry,149C-F9EC-3994,Artifact Registry Storage,8502-299A-ABAF,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-6.352928,-6
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,API Project,sphinfo.co.kr:api-project-277312133736,[폴더 또는 조직과 연결되지 않은 프로젝트],Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-7.526729,-8
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Composer,1992-3666-B975,Cloud Composer Network Inter Zone Data Transfer Out,D81A-816C-2AAA,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-53.708687,-54
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-313.928902,-314
etc,01E541-1BB125-2312C6,golfzon,sphinfo-2012,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-27,,,-598.706214,-599
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-06,,,-671.851583,-672
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,BigQuery,24E6-581D-38E5,Active Logical Storage (asia-northeast3),E44D-16C0-DCD3,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-725.654482,-726
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-1079.778924,-1080
nhn,01775C-1F3AE8-963929,Band-GMAP-Project,band-gmap-project,sphinfo.co.kr > naver,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-1079.801975,-1080
nhn,01775C-1F3AE8-963929,Naver-Thbk-Project,naver-thbk-project,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-1102.436261,-1102
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-2427.417720,-2427
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Monitoring,58CD-E7C3-72CA,Time series billed count,6E35-67F5-C3C6,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-2596.251799,-2596
nhn,01775C-1F3AE8-963929,Line-GMAP-sukima-baito-Project,line-gmap-sukima-baito-project,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-3625.598546,-3626
nsuslab,019549-6F6239-EC8652,[프로젝트와 관련이 없는 청구 항목],,,Support,2062-016F-44A2,GCP  Support Minimum Fee for Standard Support,7050-F7C1-0479,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-21,,,-3732.509937,-3733
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-4679.480906,-4679
nhn,01775C-1F3AE8-963929,Naver-Thbk-Project,naver-thbk-project,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Place Details Pro,4ED6-464A-2AFC,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-5878.486813,-5878
nsuslab,019549-6F6239-EC8652,[프로젝트와 관련이 없는 청구 항목],,,Support,2062-016F-44A2,GCP  Support Variable Fee for Standard Support,29EE-7B90-FB1C,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-22,,,-5896.194661,-5896
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-6304.936603,-6305
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-06,,,-8272.440768,-8272
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-06,,,-16456.845859,-16457
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-24288.022267,-24288
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-35391.905555,-35392
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-37276.761073,-37277
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-37672.597193,-37673
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-06,,,-46977.956602,-46978
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-58986.509501,-58987
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Instance vCPU Cores in Northern Virginia,718D-9B7C-8026,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-60963.638678,-60964
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Nearby Search Pro,99F9-A108-83A6,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-86568.119455,-86568
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Nearby Search Enterprise,772E-9975-BE34,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-139809.483055,-139809
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-145545.897790,-145546
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-151207.059600,-151207
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-154961.581817,-154962
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-175500.332644,-175500
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-200714.588109,-200715
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-305150.086102,-305150
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-332331.600341,-332332
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-347496.058724,-347496
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-349642.479307,-349642
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-370077.132240,-370077
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Text Search Enterprise,E967-44BC-B44D,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-439417.536062,-439418
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-683176.514800,-683177
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-1657094.887545,-1657095
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-01-31,2026-02-28,,,-1820730.967385,-1820731
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-01-30,2026-02-27,"54,468",count,1202757.178659,1202757
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Autocomplete Requests,4EF4-B17C-B31A,Default,,사용량,2026-01-30,2026-02-27,"215,115",count,739109.293054,739109
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,Default,,사용량,2026-01-30,2026-02-27,"19,856",count,674167.727968,674168
